key_size,key_bits,file_type,input_size,input_bytes,input_MB,trial,enc_time_ms,dec_time_ms,enc_throughput_MBps,dec_throughput_MBps,enc_cpu_pct,dec_cpu_pct,enc_cpu_os_pct,dec_cpu_os_pct,enc_peak_MB,dec_peak_MB,rss_MB,verified
AES-128,128,TXT,50MB,52428800,50,2,28.357,31.9971,1763.23,1562.64,97.0105,97.5805,60.5147,60.9055,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,3,30.1507,30.8473,1658.34,1620.89,96.4668,97.7971,44.2141,67.4243,50.0005,50.0005,133.98,PASS
AES-128,128,TXT,50MB,52428800,50,3,32.8233,29.2035,1523.31,1712.12,99.0069,98.1274,93.1454,69.0578,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,3,30.9886,31.0177,1613.5,1611.98,97.5521,94.9271,63.5264,61.6508,50.0005,50.0005,133.98,PASS
AES-128,128,TXT,50MB,52428800,50,4,31.65,31.9329,1579.78,1565.78,97.1747,95.4348,67.4305,60.176,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,4,29.3024,32.2366,1706.34,1551.03,97.4882,95.7178,61.2434,43.5565,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,4,34.6154,32.045,1444.44,1560.31,97.7163,97.2172,77.2412,60.5585,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,5,30.3813,31.7297,1645.75,1575.81,96.0873,98.1391,88.4583,62.4616,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,5,35.3113,32.0256,1415.98,1561.25,96.1867,96.9792,67.1491,66.871,50.0005,50.0005,133.98,PASS
AES-128,128,TXT,50MB,52428800,50,5,37.2526,30.4049,1342.19,1644.47,98.255,97.1935,63.2668,72.0795,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,6,33.6273,33.6099,1486.89,1487.66,96.4047,96.0774,66.9706,55.3365,50.0005,50.0005,133.98,PASS
AES-128,128,TXT,50MB,52428800,50,6,28.4157,29.1811,1759.59,1713.44,97.6924,97.9443,76.1816,53.0982,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,6,28.7662,33.7093,1738.15,1483.27,92.7559,97.4266,49.16,72.412,50.0005,50.0005,133.98,PASS
AES-128,128,TXT,50MB,52428800,50,7,27.8981,29.4514,1792.24,1697.71,98.0597,98.9201,70.8624,85.5712,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,7,30.13,33.7733,1659.48,1480.46,96.8469,97.4633,39.3834,89.4788,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,7,30.305,33.6657,1649.89,1485.19,97.8954,96.7625,66.6543,67.4418,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,8,29.2453,33.5475,1709.68,1490.42,96.3471,97.7349,71.3853,87.2986,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,8,31.9632,35.7931,1564.3,1396.92,95.4201,96.3951,45.3256,66.0005,50.0005,50.0005,133.98,PASS
AES-128,128,TXT,50MB,52428800,50,8,27.5079,31.7601,1817.66,1574.3,95.6459,98.4969,60.9229,73.3716,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,9,32.0558,32.427,1559.78,1541.92,96.6433,96.8793,53.8721,55.7158,50.0005,50.0005,133.98,PASS
AES-128,128,TXT,50MB,52428800,50,9,33.2871,32.2908,1502.08,1548.43,95.3874,97.3557,42.7508,62.1035,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,9,29.9022,30.5991,1672.12,1634.03,98.3908,97.4497,73.1543,55.5578,50.0005,50.0005,133.98,PASS
AES-128,128,TXT,50MB,52428800,50,10,29.1658,29.4097,1714.34,1700.12,94.0376,94.6199,77.0855,55.653,50.0005,50.0005,133.98,PASS
AES-192,192,TXT,50MB,52428800,50,10,29.5308,30.2707,1693.15,1651.76,98.2364,94.6185,79.7286,66.1436,50.0005,50.0005,133.98,PASS
AES-256,256,TXT,50MB,52428800,50,10,30.4691,31.6906,1641.01,1577.75,96.8771,97.0931,55.4395,73.1936,50.0005,50.0005,133.98,PASS
AES-128,128,PDF,1KB,1024,0.000976562,1,0.0474999,0.0644999,20.5593,15.1405,95.8005,98.0077,37.4991,56.2494,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,1,0.0534999,0.0276,18.2535,35.3827,90.178,95.3353,37.4991,43.7489,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,1,0.0484,0.0507,20.1769,19.2616,95.0304,95.5792,49.9981,68.7486,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,2,0.0583001,0.0315,16.7506,31.002,97.3922,91.8484,81.2496,62.499,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,2,0.0415,0.0645,23.5316,15.1405,93.8674,94.9859,62.3264,56.2485,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,1KB,1024,0.000976562,2,0.0419,0.0332999,23.307,29.3263,95.5948,91.3736,68.7486,68.7496,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,3,0.0584,0.0547001,16.722,17.853,93.3676,98.8491,49.999,74.998,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,1KB,1024,0.000976562,3,0.0398001,0.0229999,24.5367,42.4593,98.5819,98.9833,93.7485,87.4997,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,3,0.0555,0.0326,17.5957,29.9559,97.0527,98.0352,62.4978,56.2499,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,1KB,1024,0.000976562,4,0.0468,0.0341,20.8667,28.6382,97.278,97.6662,62.499,56.2487,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,4,0.0461,0.0267,21.1836,36.5754,98.4733,92.8136,74.9998,31.2499,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,4,0.0524,0.0303,18.6367,32.2298,97.2708,97.7857,56.2492,56.2498,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,5,0.0376999,0.0292,25.9036,33.4439,97.1484,98.8092,62.4978,68.7491,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,5,0.0469,0.0334,20.8222,29.2384,93.6851,96.5284,68.7474,74.9996,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,1KB,1024,0.000976562,5,0.0510999,0.0295001,19.1108,33.1037,97.5318,96.7676,68.7479,49.9992,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,6,0.0495999,0.0372001,19.6888,26.2516,97.9842,93.6321,56.2481,87.4992,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,1KB,1024,0.000976562,6,0.0497,0.0292,19.6491,33.4439,95.1467,98.3177,56.2482,56.25,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,6,0.0515,0.0314,18.9624,31.1007,98.0655,98.2367,56.2491,75,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,1KB,1024,0.000976562,7,0.0496,0.0293,19.6887,33.3298,98.162,96.9088,81.247,56.2499,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,7,0.0432,0.0337,22.6056,28.9781,97.4563,96.6586,68.7479,87.487,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,7,0.0534999,0.0317,18.2535,30.8064,94.327,92.7585,49.9981,43.7498,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,8,0.0707,0.025,13.8128,39.0626,97.3458,99.2434,68.7499,87.4987,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,8,0.0487,0.0352,20.0526,27.7432,99.5413,99.3513,87.4995,93.7497,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,1KB,1024,0.000976562,8,0.0438,0.031,22.296,31.502,99.6784,96.5696,99.9994,62.4987,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,9,0.0464,0.031,21.0466,31.502,98.8204,97.1557,68.7496,68.7493,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,1KB,1024,0.000976562,9,0.0508,0.0311,19.2237,31.4007,93.2822,97.6614,87.4982,68.749,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,9,0.0404,0.0455,24.1724,21.4629,95.1759,96.7261,37.4999,49.9998,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,1KB,1024,0.000976562,10,0.0528999,0.0309,18.4606,31.604,97.6003,92.7163,81.2498,68.7484,0.00151634,0.00145817,35.5234,PASS
AES-192,192,PDF,1KB,1024,0.000976562,10,0.0453001,0.0375001,21.5576,26.0416,95.3411,96.1825,37.4997,24.9995,0.00151634,0.00145817,35.5234,PASS
AES-256,256,PDF,1KB,1024,0.000976562,10,0.0330999,0.0273001,29.5035,35.7714,93.436,93.3933,24.9998,12.4999,0.00151634,0.00145817,35.5234,PASS
AES-128,128,PDF,100KB,102400,0.0976562,1,0.1007,0.0892,969.773,1094.8,87.9965,94.6745,31.2472,18.7448,0.098196,0.0981379,34.375,PASS
AES-192,192,PDF,100KB,102400,0.0976562,1,0.0995999,0.3045,980.485,320.71,95.4011,96.6576,31.2452,37.4918,0.098196,0.0981379,34.375,PASS
AES-256,256,PDF,100KB,102400,0.0976562,1,0.0949,0.168,1029.04,581.287,96.2551,90.185,43.748,24.9441,0.098196,0.0981379,33.9727,PASS
AES-192,192,PDF,100KB,102400,0.0976562,2,0.089,0.0788,1097.26,1239.29,96.0106,95.5241,49.9941,31.2497,0.098196,0.0981379,34.375,PASS
AES-256,256,PDF,100KB,102400,0.0976562,2,0.1075,0.1382,908.43,706.63,97.1601,96.7133,74.9872,56.247,0.098196,0.0981379,34.375,PASS
AES-128,128,PDF,100KB,102400,0.0976562,2,0.0975999,0.1382,1000.58,706.63,93.1039,97.475,49.9979,24.9966,0.098196,0.0981379,34.375,PASS
AES-256,256,PDF,100KB,102400,0.0976562,3,0.1033,0.1455,945.366,671.177,97.3272,96.6166,24.9986,56.2453,0.098196,0.0981379,34.375,PASS
AES-128,128,PDF,100KB,102400,0.0976562,3,0.0845999,0.1363,1154.33,716.48,92.0883,92.0679,49.9991,31.2482,0.098196,0.0981379,34.375,PASS
AES-192,192,PDF,100KB,102400,0.0976562,3,0.0916,0.2378,1066.12,410.666,96.7508,96.4698,37.4958,49.9948,0.098196,0.0981379,34.375,PASS
AES-128,128,PDF,100KB,102400,0.0976562,4,0.1135,0.1609,860.408,606.937,98.2897,92.7706,74.9889,74.9926,0.098196,0.0981379,34.375,PASS
AES-192,192,PDF,100KB,102400,0.0976562,4,0.0961,0.1427,1016.19,684.346,96.1688,96.096,49.9943,49.9997,0.098196,0.0981379,34.375,PASS
AES-256,256,PDF,100KB,102400,0.0976562,4,0.1153,0.2826,846.976,345.564,95.4306,97.2641,49.9923,93.7494,0.098196,0.0981379,34.3438,PASS
AES-192,192,PDF,100KB,102400,0.0976562,5,0.107,0.148,912.675,659.84,92.097,96.6756,49.9981,12.4989,0.098196,0.0981379,34.3164,PASS
AES-256,256,PDF,100KB,102400,0.0976562,5,0.0922,0.1391,1059.18,702.058,96.6835,97.304,68.738,43.7434,0.098196,0.0981379,34.3164,PASS
AES-128,128,PDF,100KB,102400,0.0976562,5,0.0868001,0.132,1125.07,739.82,96.5216,94.5759,18.7477,49.9955,0.098196,0.0981379,34.3164,PASS
AES-256,256,PDF,100KB,102400,0.0976562,6,0.0960999,0.1366,1016.19,714.907,95.4444,95.5311,37.4902,24.997,0.098196,0.0981379,34.3164,PASS
AES-128,128,PDF,100KB,102400,0.0976562,6,0.0921,0.4834,1060.33,202.02,94.5814,93.9895,43.749,24.9979,0.098196,0.0981379,34.3164,PASS
AES-192,192,PDF,100KB,102400,0.0976562,6,0.1059,0.1364,922.155,715.954,94.0759,96.7274,43.7431,37.4985,0.098196,0.0981379,34.3164,PASS
AES-128,128,PDF,100KB,102400,0.0976562,7,0.1055,0.1362,925.652,717.006,96.6634,96.6331,68.747,49.9949,0.098196,0.0981379,34.3164,PASS
AES-192,192,PDF,100KB,102400,0.0976562,7,0.1046,0.1262,933.616,773.821,98.0888,91.4617,87.4892,56.2489,0.098196,0.0981379,34.3164,PASS
AES-256,256,PDF,100KB,102400,0.0976562,7,0.0899,0.1452,1086.28,672.564,95.1181,95.009,18.7494,31.2485,0.098196,0.0981379,33.9141,PASS
AES-192,192,PDF,100KB,102400,0.0976562,8,0.105,0.0806,930.06,1211.62,93.5319,95.4168,37.4959,68.7408,0.098196,0.0981379,33.9141,PASS
AES-256,256,PDF,100KB,102400,0.0976562,8,0.1264,0.0772,772.597,1264.98,95.1792,96.6792,49.9944,37.4942,0.098196,0.0981379,33.9141,PASS
AES-128,128,PDF,100KB,102400,0.0976562,8,0.0911,0.0697001,1071.97,1401.09,96.4438,97.0657,49.9997,49.9974,0.098196,0.0981379,34.3164,PASS
AES-256,256,PDF,100KB,102400,0.0976562,9,0.1096,0.166,891.024,588.291,97.0059,95.3906,62.3479,49.993,0.098196,0.0981379,34.3164,PASS
AES-128,128,PDF,100KB,102400,0.0976562,9,0.7135,0.1524,136.869,640.789,96.4434,96.8667,12.4982,62.4717,0.098196,0.0981379,34.3164,PASS
AES-192,192,PDF,100KB,102400,0.0976562,9,0.0772,0.1409,1264.98,693.089,95.6933,93.078,31.2463,37.4999,0.098196,0.0981379,34.3164,PASS
AES-128,128,PDF,100KB,102400,0.0976562,10,0.0897,0.1386,1088.7,704.591,95.7521,94.9855,43.7458,18.7498,0.098196,0.0981379,34.3164,PASS
AES-192,192,PDF,100KB,102400,0.0976562,10,0.1007,0.1283,969.775,761.155,94.3483,98.1112,18.7482,74.9979,0.098196,0.0981379,34.3164,PASS
AES-256,256,PDF,100KB,102400,0.0976562,10,0.0991999,0.1408,984.439,693.581,91.5147,96.8032,37.4987,31.2487,0.098196,0.0981379,33.9141,PASS
AES-128,128,PDF,1MB,1048576,1,1,0.7004,0.6832,1427.76,1463.7,98.3374,99.0255,68.5375,81.1731,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,1,0.6729,0.6666,1486.1,1500.15,98.774,99.2298,74.888,99.7546,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,1,0.8746,0.8428,1143.38,1186.52,98.4627,98.6037,87.429,87.3926,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,2,0.6757,0.8813,1479.95,1134.69,98.4117,97.7329,62.4264,62.4882,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,2,0.6672,0.6728,1498.8,1486.33,96.0713,98.648,56.1733,68.5802,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,1MB,1048576,1,2,0.6989,0.668,1430.82,1497.01,99.1028,98.0847,87.4779,81.2428,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,3,0.7083,0.7072,1411.83,1414.03,98.5707,98.7341,74.8002,93.7161,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,1MB,1048576,1,3,0.6449,0.686,1550.63,1457.73,98.864,98.7081,74.9234,74.8105,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,3,0.6343,0.6958,1576.54,1437.19,98.8327,97.5542,81.2384,74.9568,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,1MB,1048576,1,4,0.6662,0.6796,1501.05,1471.45,98.5941,99.185,81.177,93.7352,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,4,0.6762,0.7058,1478.85,1416.83,98.8267,97.8291,93.4928,81.1835,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,4,0.7057,0.7205,1417.03,1387.93,97.9699,99.2855,74.8596,93.5088,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,5,0.7066,0.6807,1415.23,1469.08,98.0351,98.6677,68.6661,87.3719,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,5,0.7018,0.7053,1424.91,1417.84,98.7993,97.0385,81.2457,87.2554,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,1MB,1048576,1,5,0.6585,0.6614,1518.6,1511.94,97.4867,98.9295,68.7072,93.6219,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,6,0.6964,0.7209,1435.96,1387.16,99.1895,98.6281,93.56,99.8955,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,1MB,1048576,1,6,0.6901,0.6577,1449.07,1520.45,98.1037,99.0107,74.9248,87.344,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,6,0.6889,0.7967,1451.59,1255.18,99.0822,98.6774,87.4171,93.4655,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,1MB,1048576,1,7,0.6245,0.6333,1601.28,1579.03,98.9629,98.3016,81.25,81.1538,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,7,0.6847,0.6699,1460.49,1492.76,98.7113,97.6342,93.4721,74.8109,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,7,0.6944,0.928,1440.09,1077.59,98.9042,97.8634,93.6282,62.3648,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,8,0.7084,0.7006,1411.63,1427.35,96.4689,98.0385,87.4097,81.2194,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,8,0.7625,0.764,1311.48,1308.9,97.8916,99.131,81.084,99.9963,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,1MB,1048576,1,8,0.6623,0.6678,1509.89,1497.45,98.3901,98.5948,74.9424,93.6269,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,9,0.7044,0.7207,1419.65,1387.54,96.6374,95.993,81.1616,74.9174,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,1MB,1048576,1,9,0.6291,0.6231,1589.57,1604.88,96.8338,95.0995,93.6392,74.9819,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,9,0.8054,0.6972,1241.62,1434.31,99.0418,98.6555,93.6226,74.853,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,1MB,1048576,1,10,0.6458,0.6938,1548.47,1441.34,98.2033,97.8565,74.808,74.985,1.00054,1.00048,35.9219,PASS
AES-192,192,PDF,1MB,1048576,1,10,0.6965,0.7086,1435.75,1411.23,98.9635,98.1764,106.236,87.4081,1.00054,1.00048,35.9219,PASS
AES-256,256,PDF,1MB,1048576,1,10,0.7363,0.6912,1358.14,1446.76,98.7242,97.383,99.7914,56.0629,1.00054,1.00048,35.9219,PASS
AES-128,128,PDF,5MB,5242880,5,1,2.6009,3.0355,1922.41,1647.18,97.6562,97.6206,74.541,80.1803,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,1,3.1135,3.1216,1605.91,1601.74,98.9425,98.4556,92.9643,80.715,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,1,3.0171,5.0026,1657.22,999.48,97.9544,96.9812,68.5175,80.2888,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,2,2.9937,3.053,1670.17,1637.73,98.7645,97.338,86.3655,81.2234,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,2,3.2584,3.1102,1534.5,1607.61,98.9335,99.3098,93.0109,99.9151,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,5MB,5242880,5,2,2.9173,2.9747,1713.91,1680.84,96.4884,99.6835,74.2538,105.662,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,3,3.0512,2.3489,1638.7,2128.66,98.2098,98.7867,80.6694,80.1805,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,5MB,5242880,5,3,2.8527,2.9687,1752.73,1684.24,98.388,97.8352,55.9437,93.4445,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,3,1.7206,1.7549,2905.96,2849.17,96.8891,97.6673,80.6905,92.4729,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,5MB,5242880,5,4,3.1653,3.1307,1579.63,1597.09,98.8686,97.9749,80.8671,93.091,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,4,2.8892,3.1257,1730.58,1599.64,95.5186,98.3651,68.0545,73.7083,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,4,3.0989,3.0443,1613.48,1642.41,97.2115,97.9985,74.3756,80.4749,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,5,3.0637,3.1186,1632.01,1603.28,97.2073,98.0971,61.6956,74.3153,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,5,3.0386,3.0769,1645.49,1625.01,98.9239,98.5833,99.9938,92.7317,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,5MB,5242880,5,5,2.8894,2.9316,1730.46,1705.55,98.1268,98.4015,61.7571,81.2339,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,6,3.0096,2.9329,1661.35,1704.8,97.3791,98.6911,74.9016,92.8404,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,5MB,5242880,5,6,2.7161,2.8053,1840.87,1782.34,98.6246,98.8186,80.3563,99.9009,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,6,3.9406,3.2123,1268.84,1556.52,99.2852,98.8327,99.9195,86.7879,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,5MB,5242880,5,7,2.9474,2.935,1696.41,1703.58,98.6192,98.3037,87.2483,86.8518,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,7,3.1159,3.0698,1604.67,1628.77,97.7135,97.9142,56.1866,86.9861,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,7,3.0703,3.0454,1628.51,1641.82,97.3967,98.8387,74.0241,86.6279,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,8,3.1153,3.9511,1604.98,1265.47,98.8476,97.7187,87.3015,80.1774,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,8,3.0444,3.133,1642.36,1595.91,97.1862,97.4652,93.4494,81.0359,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,5MB,5242880,5,8,3.0819,3.0348,1622.38,1647.56,97.087,99.0084,67.6361,87.2035,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,9,3.2739,3.2407,1527.23,1542.88,97.7914,97.1178,86.9208,86.4176,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,5MB,5242880,5,9,2.8808,2.8144,1735.63,1776.58,98.0071,97.2039,74.2923,74.7692,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,9,3.1132,3.221,1606.06,1552.31,96.4928,98.9819,86.7994,80.7683,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,5MB,5242880,5,10,2.9974,2.8915,1668.11,1729.21,98.1162,98.1273,74.803,87.1942,5.00054,5.00048,43.9219,PASS
AES-192,192,PDF,5MB,5242880,5,10,2.9729,3.0796,1681.86,1623.59,99.4317,98.3193,93.2446,80.6581,5.00054,5.00048,43.9219,PASS
AES-256,256,PDF,5MB,5242880,5,10,3.2188,3.1474,1553.37,1588.61,98.3823,96.3056,93.3025,86.3971,5.00054,5.00048,43.9219,PASS
AES-128,128,PDF,10MB,10485760,10,1,6.143,5.7296,1627.87,1745.32,99.0664,98.4016,92.6165,86.4553,10.0005,10.0005,53.9219,PASS
AES-192,192,PDF,10MB,10485760,10,1,5.9214,6.0284,1688.79,1658.81,98.428,98.1576,103.814,86.9577,10.0005,10.0005,53.9219,PASS
AES-256,256,PDF,10MB,10485760,10,1,6.1675,6.1037,1621.4,1638.35,98.7487,98.4979,73.3417,103.325,10.0005,10.0005,53.9219,PASS
AES-192,192,PDF,10MB,10485760,10,2,6.3934,6.3,1564.11,1587.3,98.8086,97.5198,91.8077,86.0192,10.0005,10.0005,53.9219,PASS
AES-256,256,PDF,10MB,10485760,10,2,6.0428,5.9606,1654.86,1677.68,97.9419,97.6231,68.3776,74.8119,10.0005,10.0005,53.9219,PASS
AES-128,128,PDF,10MB,10485760,10,2,5.7365,6.2023,1743.22,1612.31,97.8469,98.2335,86.896,80.9888,10.0005,10.0005,53.9219,PASS
AES-256,256,PDF,10MB,10485760,10,3,6.0962,6.1005,1640.37,1639.21,99.201,98.3282,85.9068,99.3542,10.0005,10.0005,53.9219,PASS
AES-128,128,PDF,10MB,10485760,10,3,6.1011,5.97,1639.05,1675.04,98.2326,98.643,74.299,87.3855,10.0005,10.0005,53.9219,PASS
AES-192,192,PDF,10MB,10485760,10,3,5.9591,5.8555,1678.11,1707.8,98.9771,98.5231,80.0867,93.724,10.0005,10.0005,53.9219,PASS
AES-128,128,PDF,10MB,10485760,10,4,6.0616,9.1721,1649.73,1090.26,98.3489,98.6714,56.0641,97.6841,10.0005,10.0005,53.9219,PASS
AES-192,192,PDF,10MB,10485760,10,4,6.1026,6.1577,1638.65,1623.98,98.7084,98.6889,99.6603,81.2006,10.0005,10.0005,53.9219,PASS
AES-256,256,PDF,10MB,10485760,10,4,6.1974,6.8147,1613.58,1467.42,97.3769,98.2482,73.9584,86.2874,10.0005,10.0005,53.9219,PASS
AES-192,192,PDF,10MB,10485760,10,5,6.1464,5.8119,1626.97,1720.61,98.4324,96.0212,73.2116,73.5381,10.0005,10.0005,53.9219,PASS
AES-256,256,PDF,10MB,10485760,10,5,6.0085,8.1004,1664.31,1234.51,98.6045,97.4287,73.1842,87.3208,10.0005,10.0005,53.9219,PASS
AES-128,128,PDF,10MB,10485760,10,5,5.6171,5.7456,1780.28,1740.46,97.5931,98.6738,79.6069,91.418,10.0005,10.0005,53.9219,PASS
AES-256,256,PDF,10MB,10485760,10,6,7.3115,6.918,1367.71,1445.5,97.4887,97.5778,91.399,73.7955,10.0005,10.0005,53.9219,PASS
AES-128,128,PDF,10MB,10485760,10,6,5.4732,5.5435,1827.08,1803.91,98.8746,99.1882,87.004,81.1316,10.0005,10.0005,53.9219,PASS
AES-192,192,PDF,10MB,10485760,10,6,6.0074,6.0595,1664.61,1650.3,97.1119,97.5949,74.9256,73.8155,10.0005,10.0005,53.9219,PASS
AES-128,128,PDF,10MB,10485760,10,7,5.4883,5.5628,1822.06,1797.66,98.4944,98.5171,81.2384,97.9061,10.0005,10.0005,53.9219,PASS
AES-192,192,PDF,10MB,10485760,10,7,5.7567,6.0197,1737.11,1661.21,97.056,93.7561,68.0059,49.2861,10.0005,10.0005,53.9219,PASS
AES-256,256,PDF,10MB,10485760,10,7,6.1581,6.1031,1623.88,1638.51,98.0091,98.1044,81.058,74.7463,10.0005,10.0005,53.9219,PASS
AES-192,192,PDF,10MB,10485760,10,8,5.8137,6.04,1720.07,1655.63,96.9106,97.6872,74.476,98.9903,10.0005,10.0005,53.9219,PASS
